"ACTIVE_HUBS__C","ADDITIONAL_TAX_RATE__C","AGE_VERIFICATION_REQUIRED__C","ALCOHOL_BY_VOLUME__C","ALCOHOLIC_BEVERAGE__C","ALLOW_FOR_SOON_TO_EXPIRE__C","ARCHIVED_HUBS__C","ASSORTMENT_TYPE__C","AVAILABLE_TO_PURCHASE_VENDOR_PRODUCTS__C","AVALARA_TAX_ID__C","BARCODE_2__C","BARCODE_3__C","BARCODE__C","BRAND_DIVISION__C","BRAND_LINE_OLD__C","BRAND_NAME_OLD__C","BRAND_NAME__C","BRAND_OLD__C","BRAND_OWNER_OLD__C","BRAND_OWNER__C","BRAND_STORY__C","BRAND__C","BUFFER__C","CMS_PRODUCT_LINK__C","CRWN_CONTENT_READY__C","CATEGORY_GROUP__C","CATEGORY_LEVEL_1__C","CATEGORY_LEVEL_2__C","CATEGORY_LEVEL_3__C","CATEGORY_LEVEL_4__C","CATEGORY_LEVEL_5__C","CATEGORY_LEVEL_6__C","CHILE_ALCOHOL_SCHEDULE_AVAILABLE_TO_SALE__C","CLUSTERS_IN_DISCONTINUATION__C","CONTENT_RELEVANCE__C","COUNTRY_DEFAULT_COMPARE_AT_PRICE__C","COUNTRY_DEFAULT_PRICE__C","COUNTRY_RECOMMENDED_RETAIL_PRICE__C","COUNTRY__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","CUSTOMER_DELIVERY_OPTION__C","CUSTOMER_FULFILLMENT_TYPE__C","CYCLE_COUNT_FREQUENCY__C","DC_TEMPERATURE_DIFFERS_FROM_HUB_TEMP__C","DC_TEMPERATURE_STORAGE_REQUIREMENTS__C","DEFAULT_TAX_RATE__C","DRAFT_HUBS__C","EXCLUDE_FROM_PROMOTIONS__C","EXPIRY_DATE_TRACKING_REQUIRED__C","EXTERNAL_UNIQUE_IDENTIFIER__C","FRESH_PRODUCT__C","GLOBAL_CATEGORY_TREE__C","GLOBAL_NAME__C","GROSS_WEIGHT_UOM__C","GROSS_WEIGHT__C","HEIGHT_UOM__C","HUB_ADDITIONAL_STORAGE_REQUIREMENTS__C","HUB_TEMPERATURE_STORAGE__C","IEPS__C","ID","ISDELETED","IS_BUNDLE__C","IS_GENERIC_PRODUCT__C","IS_KEY_VALUE_ITEM__C","JOKR_ENTITY__C","JOKR_UPID__C","KEY_VALUE_ITEM__C","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","LENGTH_UOM__C","LOCAL_HERO_PRODUCT__C","LONG_DESCRIPTION__C","MAXIMUM_ACCEPTABLE_RECEPTION_TEMP_C__C","MAXIMUM_QUANTITY__C","MINIMUM_ACCEPTABLE_RECEPTION_TEMP_C__C","MINIMUM_QUANTITY__C","NAME","NET_WEIGHT_UOM__C","NET_WEIGHT__C","NETSUITEID__C","NEXT_STATUS__C","NOTES__C","NUTRITIONAL_TABLE_REQUIRED__C","OPEN_CATALOGUE_URL__C","PRIVATE_LABEL_PRODUCT__C","PRODUCT_CONTENT_READY__C","PRODUCT_DESCRIPTION__C","PRODUCT_HEIGHT__C","PRODUCT_LENGTH__C","PRODUCT_OWNERSHIP__C","PRODUCT_REGISTRATION_STEP__C","PRODUCT_TITLE__C","PRODUCT_TYPE__C","PRODUCT_WIDTH__C","PUBLIC_IMAGE_URL__C","PURCHASING_STATUS__C","PURCHASING_UNAVAILABLE__C","QUALITY_TECHNICAL_CARD__C","RECEPTION_TEMPERATURE_TRACKING_REQUIRED__C","SKU__C","SEARCH_TERMS__C","SELLING_QUANTITY_UOM__C","SELLING_QUANTITY__C","SELLING_UOM__C","SHELF_LIFE_INBOUND_MINIMUM__C","SHELF_LIFE_OUTBOUND_MINIMUM__C","SHELF_LIFE_TRACKING_REQUIRED__C","SHELF_LIFE_TYPE__C","SHORT_DESCRIPTION__C","SOON_TO_EXPIRE_DEFAULT_DISCOUNT__C","SPECIAL_PACKAGING_REQUIREMENTS__C","STATUS__C","SUB_CATEGORY_CO__C","SUB_CATEGORY_MX__C","SUB_CATEGORY_PE__C","SUB_CATEGORY_US__C","SUBSTITUTE_1__C","SUBSTITUTE_2__C","SUBSTITUTE_3__C","SYSTEMMODSTAMP","TAX_CODE_2__C","TAX_CODE__C","TAX_PERCENTAGE_2__C","TAX_PERCENTAGE__C","TAXATION_READY__C","TESTDATEVALUE__C","TO_DISCONTINUE_WHEN_OUT_OF_STOCK__C","TOPSORT_VENDOR__C","TOTAL_SHELF_LIFE_IN_DAYS__C","TOTAL_TAX_RATE__C","TRANSPORT_TEMPERATURE__C","UI_CATEGORIES__C","UI_CONTENT_1_UOM__C","UI_CONTENT_1__C","UI_CONTENT_2_UOM__C","UI_CONTENT_2__C","UOM2__C","UNIT_VOLUME_IN_CM3__C","VALID_CLUSTERS__C","VENDOR_ACCOUNT__C","VENDOR_NAME__C","VENDOR_TEST_ITEM__C","VENDOR_MINIMUM_PRICE__C","VENDOR_REVENUE_SHARE_PERCENTAGE__C","VOLUME_UOM__C","VOLUME__C","WARRANTY_OFFERED__C","WIDTH_UOM__C","X18_CHAR_ID__C","YIELD_UOM__C","YIELD__C","COMPETITOR_PRICE_BENCHMARK_URL_1__C","COMPETITOR_PRICE_BENCHMARK_URL_2__C","COMPETITOR_PRICE_BENCHMARK_URL_3__C"
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501035905368","","","","Fabuloso","","","Fabuloso","","a0FD40000025JmMMAU","","","","Oxxo: Hogar","Hogar","","","","","","false","","High","","67.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501035905368","false","a0JD4000002i195MAA","","","","","","Room Temperature","","a0UD4000001hRsOMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Limpiador Fabuloso Mar Fresco 2 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Limpiador Fabuloso Mar Fresco 2 L","","","https://mioxxo.imgix.net/img/7501035905368.png","","true","","No","7501035905368","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Fabuloso","","16.0","","","L","2.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsOMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501035907508","","","","","","","","","","","","","Oxxo: Cuidado personal","Cuidado personal","","","","","","false","","High","","64.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501035907508","false","a0JD4000002i19AMAQ","","","","","","Room Temperature","","a0UD4000001hRsPMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Desodorante Speed Stick Men Fresh 60 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Desodorante Speed Stick Men Fresh 60 g","","","https://mioxxo.imgix.net/img/7501035907508.png","","true","","No","7501035907508","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","","","16.0","","","g","65.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsPMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501035910034","","","","Fabuloso","","","Fabuloso","","a0FD40000025JmMMAU","","","","Oxxo: Hogar","Hogar","","","","","","false","","High","","38.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501035910034","false","a0JD4000002i195MAA","","","","","","Room Temperature","","a0UD4000001hRsQMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Limpiador multiusos Fabuloso Fresca Lavanda 1 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Limpiador multiusos Fabuloso Fresca Lavanda 1 L","","","https://mioxxo.imgix.net/img/7501035910034.png","","true","","No","7501035910034","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Fabuloso","","16.0","","","L","1.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsQMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501035910041","","","","Fabuloso","","","Fabuloso","","a0FD40000025JmMMAU","","","","Oxxo: Hogar","Hogar","","","","","","false","","High","","39.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501035910041","false","a0JD4000002i195MAA","","","","","","Room Temperature","","a0UD4000001hRsRMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Limpiador Fabuloso Mar Fresco 1 L","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Limpiador Fabuloso Mar Fresco 1 L","","","https://mioxxo.imgix.net/img/7501035910041.png","","true","","No","7501035910041","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Fabuloso","","16.0","","","L","1.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsRMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501035911017","","","","Colgate","","","Colgate","","a0FD40000025Jk5MAE","","","","Oxxo: Cuidado personal","Cuidado personal","","","","","","false","","High","","73.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501035911017","false","a0JD4000002i19AMAQ","","","","","","Room Temperature","","a0UD4000001hRsSMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Crema dental Colgate MFP 150 ml caja","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Crema dental Colgate MFP 150 ml caja","","","https://mioxxo.imgix.net/img/7501035911017.png","","true","","No","7501035911017","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Colgate","","16.0","","","ml","150.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsSMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501035911376","","","","Colgate","","","Colgate","","a0FD40000025Jk5MAE","","","","Oxxo: Cuidado personal","Cuidado personal","","","","","","false","","High","","56.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501035911376","false","a0JD4000002i19AMAQ","","","","","","Room Temperature","","a0UD4000001hRsTMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Crema dental Total Colgate 150 ml caja","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Crema dental Total Colgate 150 ml caja","","","https://mioxxo.imgix.net/img/7501035911376.png","","true","","No","7501035911376","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Colgate","","16.0","","","ml","150.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsTMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501035919129","","","","Palmolive","","","Palmolive","","a0FD40000025JfKMAU","","","","Oxxo: Cuidado personal","Cuidado personal","","","","","","false","","High","","75.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501035919129","false","a0JD4000002i19AMAQ","","","","","","Room Temperature","","a0UD4000001hRsUMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Shampoo 2 en 1 Palmolive Optims 400 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Shampoo 2 en 1 Palmolive Optims 400 ml","","","https://mioxxo.imgix.net/img/7501035919129.png","","true","","No","7501035919129","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Palmolive","","16.0","","","ml","400.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsUMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501036620956","","","","Regio","","","Regio","","a0FD40000025JmRMAU","","","","Oxxo: Hogar","Hogar","","","","","","false","","High","","39.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501036620956","false","a0JD4000002i195MAA","","","","","","Room Temperature","","a0UD4000001hRsVMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Papel Regio Rinde 4 pz","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Papel Regio Rinde 4 pz","","","https://mioxxo.imgix.net/img/7501036620956.png","","true","","No","7501036620956","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Regio","","16.0","","","pz","4.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsVMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501036622066","","","","Regio","","","Regio","","a0FD40000025JmRMAU","","","","Oxxo: Hogar","Hogar","","","","","","false","","High","","175.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501036622066","false","a0JD4000002i195MAA","","","","","","Room Temperature","","a0UD4000001hRsWMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Papel Higiénico Regio Luxury Almond Touch 190 hojas 18 rollos","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Papel Higiénico Regio Luxury Almond Touch 190 hojas 18 rollos","","","https://mioxxo.imgix.net/img/7501036622066.png","","true","","No","7501036622066","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Regio","","16.0","","","Rollos","18.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsWMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501036622868","","","","Regio","","","Regio","","a0FD40000025JmRMAU","","","","Oxxo: Hogar","Hogar","","","","","","false","","High","","306.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSHNQIA4","0.0","false","No","MX_7501036622868","false","a0JD4000002i195MAA","","","","","","Room Temperature","","a0UD4000001hRsXMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Papel Higiénico Regio Almond 32 rollos","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Papel Higiénico Regio Almond 32 rollos","","","https://mioxxo.imgix.net/img/7501036622868.png","","true","","No","7501036622868","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA16","0.0","16.0","false","14:33:45.000","false","Regio","","16.0","","","Rollos","32.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsXMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501039121610","","","","Nutrioli","","","Nutrioli","","a0FD40000025JkHMAU","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","53.9","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501039121610","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRsYMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Aceite Comestible Nutrioli 850 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Aceite Comestible Nutrioli 850 ml","","","https://mioxxo.imgix.net/img/7501039121610.png","","true","","No","7501039121610","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Nutrioli","","0.0","","","ml","850.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsYMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501039122013","","","","Oli","","","Oli","","a0FD40000025JoSMAU","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","136.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501039122013","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRsZMAU","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Oli Aceite de Oliva 500ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Oli Aceite de Oliva 500ml","","","https://mioxxo.imgix.net/img/7501039122013.png","","true","","No","7501039122013","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Oli","","0.0","","","ml","500.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsZMAU","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501039122099","","","","Sabrosano","","","Sabrosano","","a0FD40000025JmdMAE","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","46.9","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501039122099","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRsaMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Aceite Vegetal Sabrosano 850 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Aceite Vegetal Sabrosano 850 ml","","","https://mioxxo.imgix.net/img/7501039122099.png","","true","","No","7501039122099","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Sabrosano","","0.0","","","ml","850.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsaMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501039122105","","","","Ave","","","Ave","","a0FD40000025JkiMAE","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","41.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501039122105","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRsbMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Aceite vegetal Ave 850 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Aceite vegetal Ave 850 ml","","","https://mioxxo.imgix.net/img/7501039122105.png","","true","","No","7501039122105","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Ave","","0.0","","","ml","850.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsbMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501039127285","","","","Oli","","","Oli","","a0FD40000025JoSMAU","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","83.9","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501039127285","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRscMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Aceite de Oliva Oli 250 ml","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Aceite de Oliva Oli 250 ml","","","https://mioxxo.imgix.net/img/7501039127285.png","","true","","No","7501039127285","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Oli","","0.0","","","g","170.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRscMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501040000218","","","","FUD","","","FUD","","a0FD40000025Jd9MAE","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","28.5","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501040000218","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRsdMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Jamon Pavo y Cerdo Fud 170 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jamon Pavo y Cerdo Fud 170 g","","","https://mioxxo.imgix.net/img/7501040000218.png","","true","","No","7501040000218","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","FUD","","0.0","","","g","170.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsdMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501040001161","","","","FUD","","","FUD","","a0FD40000025Jd9MAE","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","72.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501040001161","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRseMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Jamón Pechuga de Pavo Fud 250 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jamón Pechuga de Pavo Fud 250 g","","","https://mioxxo.imgix.net/img/7501040001161.png","","true","","No","7501040001161","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","FUD","","0.0","","","g","250.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRseMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501040002144","","","","Chimex","","","Chimex","","a0FD40000025Jo8MAE","","","","Oxxo: Lácteos y refrigerados","Lácteos y refrigerados","","","","","","false","","High","","39.9","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501040002144","false","a0JD4000002i18jMAA","","","","","","Room Temperature","","a0UD4000001hRsfMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Jamón Cocido Rebanadas Chimex 396 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Jamón Cocido Rebanadas Chimex 396 g","","","https://mioxxo.imgix.net/img/7501040002144.png","","true","","No","7501040002144","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Chimex","","0.0","","","g","396.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsfMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501040002441","","","","Chimex","","","Chimex","","a0FD40000025Jo8MAE","","","","Oxxo: Lácteos y refrigerados","Lácteos y refrigerados","","","","","","false","","High","","36.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501040002441","false","a0JD4000002i18jMAA","","","","","","Room Temperature","","a0UD4000001hRsgMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Chorizo Cerdo Ranchero Chimex 250 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Chorizo Cerdo Ranchero Chimex 250 g","","","https://mioxxo.imgix.net/img/7501040002441.png","","true","","No","7501040002441","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Chimex","","0.0","","","g","250.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRsgMAE","","","","",""
"0.0","","No","","","false","0.0","Standard","0.0","","","","7501040003073","","","","Chimex","","","Chimex","","a0FD40000025Jo8MAE","","","","Oxxo: Abarrotes","Abarrotes","","","","","","false","","High","","79.0","","Mexico","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","MXN","Rapid Delivery","Core","","false","","a0dHp00003rSLEhIAO","0.0","false","No","MX_7501040003073","false","a0JD4000002i18vMAA","","","","","","Room Temperature","","a0UD4000001hRshMAE","false","false","false","0.0","001Hp00002kvRgtIAE","","false","005Hp00000ihVbKIAU","2024-03-28T14:33:45.000Z","","","","false","","","99.0","","1.0","Salchichas para asar de cerdo Chimex 800 g","","","","01: Ready to be updated to Inactive","","","","false","false","","","","JOKR owned","Draft","Salchichas para asar de cerdo Chimex 800 g","","","https://mioxxo.imgix.net/img/7501040003073.png","","true","","No","7501040003073","","","","","","","","","","","","Active","","","","","","","","2024-03-28T14:33:45.000Z","","IVA0","0.0","0.0","false","14:33:45.000","false","Chimex","","0.0","","","g","800.0","","","ea","0.0","","","","","","","","","","","a0UD4000001hRshMAE","","","","",""
